8.071896595902380534e+06
8.565522894833546132e+06
8.983678905803309754e+06
9.323559618032721803e+06
9.588697508993119001e+06
9.779208143524488434e+06
9.901152689321108162e+06
9.964427928943715990e+06
9.974539877793068066e+06
9.937910557213328779e+06
9.862711054609414190e+06
9.755260241304107010e+06
9.620361375775899738e+06
9.463714290721904486e+06
9.290406322062350810e+06
9.103575273056190461e+06
8.906589126980222762e+06
8.702507792823126540e+06
8.493716246120886877e+06
8.282084652431586757e+06
8.069351410782041028e+06
7.856802543613349088e+06
7.645337564651655033e+06
7.436002237440276891e+06
7.229463510195424780e+06
7.026211806499213912e+06
6.826593702769625932e+06
6.630873761054270901e+06
6.439357925855278037e+06
6.252175424151624553e+06
6.069542411561244167e+06
5.891313928099222481e+06
5.717444581680705771e+06
5.548021662022255361e+06
5.383018341134526767e+06
5.222413699394468218e+06
5.066170833619806916e+06
4.914157194223928265e+06
4.766149846942421049e+06
4.622173613838223740e+06
4.482140173393298872e+06
9.002094081798450649e+07
4.213728209855738096e+06
4.085135373034323100e+06
3.959954198307119310e+06
3.838063480196374469e+06
3.719430209384140093e+06
3.603943155410783831e+06
1.739145070500497892e+07
5.998269036297563463e+06
2.775421155258467421e+06
2.661543106170562096e+06
2.594861719717905391e+06
2.528693712616134901e+06
2.462829255184387788e+06
2.397145177997583989e+06
2.331883789640659932e+06
2.267220478811095003e+06
2.203110166681243107e+06
2.139541919633293524e+06
2.076559246090064291e+06
2.014185275345869130e+06
1.952454682854458690e+06
1.891405469153088052e+06
1.830945307094553718e+06
1.771108370560298674e+06
1.711871688946348848e+06
1.653267303897118662e+06
1.595302816371852532e+06
1.537895012748682406e+06
1.481176101663250476e+06
1.425087851749575464e+06
1.369586044401936000e+06
1.314675297195195220e+06
1.260381463776266901e+06
1.206699289445208386e+06
1.153525608663542196e+06
1.100990141880530398e+06
1.049000188239232637e+06
9.975374871026451001e+05
9.466481063213420566e+05
8.962308385195244337e+05
8.462542472838340327e+05
7.966577891568755731e+05
7.476017603896413930e+05
6.989664278139756061e+05
6.507209694605221739e+05
6.027561867690193467e+05
5.550600191140020033e+05
5.075666276838381891e+05
4.601637869301930768e+05
4.129920091719595948e+05
3.659561939153503627e+05
3.190752419344381196e+05
2.723815925382046844e+05
2.259648404298515816e+05
1.798716237010894401e+05
1.340082865405179327e+05
8.855251559309274307e+04
3.668954730392769852e+04
